SUB	ITEM	critical_word	condition	position	SUM_3RT_trimmed	FullSentence
1519710351	124	leather	MC	9	2152	Her new skirt was made out of black leather
1519710351	125	laugh	MC	9	1880	The coach of our team always made me laugh
1519710351	126	dice	MC	12	2392	They weren't able to play Monopoly, because they had lost the dice
1519710351	127	wet	MC	10	2744	He didn't drive home because the roads were getting wet
1519710351	128	dress	MC	10	2120	In her bedroom, she was looking for her black dress
1519710351	129	wool	MC	9	2336	The elderly shepherd sold a large amount of wool
1519710351	130	sneeze	MC	8	2280	This powder might make you itch or sneeze
1519710351	131	hotel	MC	13	3869.987111	For the wedding reception, they were supposed to meet at a nice hotel
1519710351	132	kiss	MC	12	2456	Emma bragged to her friends that she had gotten her first kiss
1519710351	133	doctor	MC	11	2632	The young woman was inspired by the scientist and the doctor
1519710351	134	squid	MC	10	2656	The group of scientists was attacked by a giant squid
1519710351	135	band	MC	12	2808	On her eighteenth birthday her parents got her tickets see the band
1519710351	136	hose	MC	10	2088	Outside in the back yard, they needed a long hose
1519710351	137	goal	MC	10	2674	Their team never won, because they never got a goal
1519710351	138	soap	MC	10	2809	The janitor decided to purchase a new brand of soap
1519710351	139	spoon	MC	12	2704	Mike was searching around in the kitchen for a small metal spoon
1519710351	140	pumpkin	MC	8	2400	For the pie, they bought a large pumpkin
1519710351	141	library	MC	11	2096	To get some peace and quiet he went to the library
1519710351	142	leaves	MC	6	2376	The breeze lifted all the leaves
1519710351	143	gloves	MC	7	2872	The trainee used the thick rubber gloves
1519710351	144	cell	MC	9	2360	The scientists were extracting the DNA from a cell
1519710351	145	puddle	MC	10	3184	The steam from her shower collected in a big puddle
1519710351	146	flour	MC	12	2672	The chef dumped out the measuring cup that was filled with flour
1519710351	147	eggs	MC	9	1992	The man really wanted to fry some more eggs
1519710351	148	match	MC	9	2752	The forest fire was started by a single match
1519710351	5	couch	HC	11	3472	Lauren turned on the TV and flopped down on the couch
1519710351	6	zoo	HC	12	2160	To see the exotic animals, we took the children to the zoo
1519710351	7	stump	HC	12	3344	After cutting down the tree, all that was left was a stump
1519710351	8	drought	HC	9	2952	The lake had dried up after last year's drought
1519710351	9	small	HC	11	3424	They didn't rent the apartment because the kitchen was too small
1519710351	10	eyes	HC	10	2680	Melissa was crying, and we saw tears in her eyes
1519710351	11	bread	HC	9	2136	Laurence got some yeast to bake his own bread
1519710351	12	loud	HC	11	2912	I had to go inside because the jackhammer was very loud
1519710351	13	rain	HC	10	1840	She brought an umbrella to protect her from the rain
1519710351	14	cure	HC	10	2296	The disease is fatal as there is no known cure
1519710351	15	proud	HC	9	2416	The parents of the awarded athlete felt very proud
1519710351	16	brake	HC	9	2632	Instead of the accelerator, Maria stepped on the brake
1519710351	17	speech	HC	11	2352	The politician stood at the podium and gave a long speech
1519710351	18	hacker	HC	8	2624	The passwords were stolen by a brilliant hacker
1519710351	19	truth	HC	11	2704	There's no need to lie, you can tell me the truth
1519710351	20	cake	HC	11	2200	The birthday boy didn't want frosting on his slice of cake
1519710351	21	lunch	HC	11	2024	He didn't eat breakfast, and he forgot to pack his lunch
1519710351	22	memory	HC	12	2672	Ben was great at remembering numbers because he had a good memory
1519710351	23	pigs	HC	10	2920	In the story, the wolf chased the three little pigs
1519710351	24	axe	HC	9	2096	The lumberjack chopped down the tree with his axe
1519710351	25	cocoon	HC	11	2800	In a few weeks, the butterfly will emerge from the cocoon
1519710351	26	pilot	HC	13	3359	On the plane, Timmy went up to the cockpit to meet the pilot
1519710351	27	stove	HC	8	1992	The hot pan was bubbling on the stove
1519710351	28	salad	HC	10	2288	He bought the lettuce and croutons to make a salad
1519710351	29	iron	HC	10	2280	I smoothed out the wrinkled pants with the new iron
1519710351	30	cart	HC	9	3008	At Costco, the toddler wanted to push the cart
1519710351	31	gravy	HC	9	2968	On the mashed potatoes she poured a delicious gravy
1519710351	32	floor	HC	8	3889.134587	Before mopping, he had to sweep the floor
1519710351	33	milk	HC	8	1968	The dairy cow produced a lot of milk
1519710351	34	napkin	HC	12	2384	The burgers were messy, so he made sure to grab a napkin
1519710351	35	clock	HC	11	1849	Above the doorway, he heard the ticking of the old clock
1519710351	36	eat	HC	10	2136	Her fridge was empty, and she had nothing to eat
1519710351	37	bath	HC	10	2464	Instead of a shower, she decided to take a bath
1519710351	38	racket	HC	10	2480	The tennis player firmly gripped the handle of his racket
1519710351	39	bowl	HC	9	3192	Jan poured the milk and cereal into her bowl
1519710351	40	vanilla	HC	12	3096	At the ice cream shop, Jen asked for both chocolate and vanilla
1519710351	41	truck	HC	12	2072	Ben unloaded the bags of cement from the back of the truck
1519710351	42	shark	HC	9	2280	The swimmer was attacked by a great white shark
1519710351	43	lanes	HC	9	2128	The wide highway downtown has more than six lanes
1519710351	44	glasses	HC	10	2936	Her vision was terrible, and she has to wear glasses
1519710351	45	pulse	HC	12	2160	When the paramedic arrived, he checked the victim's wrist for a pulse
1519710351	46	sail	HC	14	2800	The wind couldn't push the boat because it had a tear in the sail
1519710351	47	circle	HC	10	3023	At storytime, the preschoolers have to sit in a circle
1519710351	48	sharp	HC	10	3625	It could cut easily because the blade was very sharp
1519710351	49	lawyer	HC	11	2440	When the company sued him, he decided to hire a lawyer
1519710351	50	south	HC	10	2113	Lines of longitude go from the north to the south
1519710351	51	barking	HC	9	2384	The neighborhood dog always kept her awake by barking
1519710351	52	pillow	HC	11	3016	The tooth fairy was supposed to leave money under her pillow
1519710351	53	muscle	HC	11	2152	Before the weight lifting tournament, he needed to build some muscle
1519710351	54	net	HC	9	2424	The volleyball shot barely made it over the net
1519710351	55	carrot	HC	10	2528	In the cartoon, Bugs Bunny was munching on a carrot
1519710351	56	yarn	HC	9	2168	The kitten was playing with a ball of yarn
1519710351	57	ballet	HC	12	3889.134587	The girl bought a pink tutu because she wanted to learn ballet
1519710351	58	school	HC	9	2344	To educate the children, they built a new school
1519710351	59	balloon	HC	10	3128	The man used the helium to inflate the red balloon
1519710351	60	wine	HC	10	3416	At the vineyard, he bought a fancy bottle of wine
1519710351	61	rice	HC	10	2184	To make sushi, she carefully boiled the grains of rice
1519710351	62	plane	HC	11	2424	The airport was crowded, and the passengers couldn't board the plane
1519710351	63	short	HC	11	2272	He couldn't reach the high shelf because he was very short
1519710351	64	spider	HC	9	2800	The web had been spun by the large spider
1519710351	65	bomb	HC	10	2096	Following his orders, the terrorist threatened to drop the bomb
1519710351	66	farm	HC	9	2344	Old McDonald had plenty of animals on his farm
1519710351	67	heavy	HC	11	2424	The child couldn't carry the luggage because it was too heavy
1519710351	68	wedding	HC	10	2064	The bride refused to invite her father to the wedding
1519710351	69	sentence	HC	12	2136	Susan forgot to put a period at the end of the sentence
1519710351	70	light	HC	12	2008	It was dark in the bedroom, so she turned on the light
1519710351	71	tree	HC	10	2423	The tiny maple sapling has grown into a large tree
1519710351	72	paper	HC	12	2008	The student opened his notebook and pulled out a piece of paper
1519710351	73	rake	HC	10	2968	He gathered the leaves into a pile using a rake
1519710351	74	scroll	HC	9	3732	To read the prophecy, he unrolled the ancient scroll
1519710351	75	book	HC	9	2624	The author signed a copy of her new book
1519710351	76	whistle	HC	7	2256	The referee was blowing on his whistle
1519714148	149	farmer	LC	11	1523	After he returned home from his travels, Jim became a farmer
1519714148	150	frame	LC	10	1496	While she was shopping yesterday, she bought an elegant frame
1519714148	151	border	LC	10	1702	The kids were scared about trying to cross the border
1519714148	152	beak	LC	12	1698	The animal in the zoo enclosure was trying to clean its beak
1519714148	153	drink	LC	9	1058	When school ended, my friends just wanted to drink
1519714148	154	mountain	LC	9	2850	The scholars learned about the history of the mountain
1519714148	155	tent	LC	9	1833	Everett's dad asked if he could move the tent
1519714148	156	valley	LC	9	1747	The house sits between two shops in a valley
1519714148	157	calf	LC	8	2348	Bill went to check on the brown calf
1519714148	158	candy	LC	10	2267	The food scientists were developing a new type of candy
1519714148	159	overdose	LC	7	1078	The celebrity showed signs of an overdose
1519714148	160	voice	LC	11	1121	Before leaving to buy groceries, my aunt suddenly lost her voice
1519714148	161	sale	LC	9	1573	John and his wife prepared for the annual sale
1519714148	162	bow	LC	9	2773	On television, the Olympic athlete picked up his bow
1519714148	163	snake	LC	10	3028	My little sister had never seen that type of snake
1519714148	164	stool	LC	9	1233	To paint the ceiling, the decorator needed a stool
1519714148	165	shaking	LC	9	1905	When the actor approached the audience, he started shaking
1519714148	166	art	LC	10	2563	They hired the consultant because of her knowledge of art
1519714148	167	ideas	LC	10	1371	The chef said that he had run out of ideas
1519714148	168	insulin	LC	8	1349	The homeless woman tried to inject some insulin
1519714148	169	cross	LC	8	1258	In the gallery, there was a wooden cross
1519714148	170	yearbook	LC	12	2391	Apparently, because James didn't have a pen, he couldn't sign his yearbook
1519714148	171	attic	LC	11	2914	The accountant put all of the old documents in the attic
1519714148	172	fly	LC	11	1660	When he dropped the new toy, it could no longer fly
1519714148	173	compass	LC	10	1337	The boyscout always carried a first-aid kit and a compass
1519714148	174	hockey	LC	12	3069	Because football season is over, Bill is now training to play hockey
1519714148	175	bloom	LC	12	1566	We started watering the yard because the plants had begun to bloom
1519714148	176	air	LC	9	2668	They suspected there was something wrong with the air
1519714148	177	diaper	LC	10	2413	Before leaving the maternity ward, someone checked the baby's diaper
1519714148	178	fruit	LC	8	2032	Jason brought his parents a lot of fruit
1519714148	179	wood	LC	11	1753	At the ancient burial site they found weapons made of wood
1519714148	180	dove	LC	11	2165	In the corner of his eye he saw a white dove
1519714148	181	font	LC	12	1902	Brenda had a change of heart and decided to switch the font
1519714148	182	radio	LC	12	2905	Luckily, the old woman found lots of interesting programs on the radio
1519714148	183	island	LC	13	1970	The rescue workers just learned that the captain had died on the island
1519714148	184	night	LC	10	2279	The student was going to get her degree at night
1519714148	185	flower	LC	11	2512	Charlotte finished reading a book about a rare kind of flower
1519714148	186	spell	LC	9	1908	The princess could not be awakened by the spell
1519714148	187	stripes	LC	10	1367	It's easy to recognize a piranha because of its stripes
